2.154379999999999906e-01 8.589179999999999593e-01 1.000000000000000000e+00
1.347929999999999962e-01 8.618419999999999970e-01 1.000000000000000000e+00
7.488480000000000136e-02 8.720759999999999623e-01 1.000000000000000000e+00
5.875579999999999692e-02 8.720759999999999623e-01 1.000000000000000000e+00
1.002299999999999996e-01 8.384500000000000286e-01 1.000000000000000000e+00
1.209680000000000061e-01 8.311399999999999899e-01 1.000000000000000000e+00
1.324879999999999947e-01 8.135959999999999859e-01 1.000000000000000000e+00
1.370969999999999966e-01 7.741230000000000055e-01 1.000000000000000000e+00
1.163590000000000041e-01 7.492689999999999628e-01 1.000000000000000000e+00
1.048390000000000016e-01 7.273389999999999578e-01 1.000000000000000000e+00
1.071430000000000021e-01 6.995609999999999884e-01 1.000000000000000000e+00
9.101380000000000581e-02 6.542400000000000437e-01 1.000000000000000000e+00
6.797240000000000226e-02 6.337720000000000020e-01 1.000000000000000000e+00
6.797240000000000226e-02 6.235380000000000367e-01 1.000000000000000000e+00
9.331799999999999817e-02 5.855259999999999909e-01 1.000000000000000000e+00
1.624420000000000031e-01 5.796780000000000266e-01 1.000000000000000000e+00
1.785710000000000075e-01 5.957599999999999563e-01 1.000000000000000000e+00
1.440089999999999981e-01 6.425440000000000040e-01 1.000000000000000000e+00
1.094470000000000026e-01 6.454680000000000417e-01 1.000000000000000000e+00
1.463129999999999986e-01 7.039469999999999894e-01 1.000000000000000000e+00
1.486180000000000001e-01 7.419590000000000352e-01 1.000000000000000000e+00
1.601380000000000026e-01 7.770470000000000432e-01 1.000000000000000000e+00
1.232720000000000066e-01 7.916670000000000096e-01 1.000000000000000000e+00
1.048390000000000016e-01 8.150579999999999492e-01 1.000000000000000000e+00
8.179720000000000046e-02 8.238299999999999512e-01 1.000000000000000000e+00
5.875579999999999692e-02 8.823100000000000387e-01 1.000000000000000000e+00
9.562210000000000154e-02 8.940059999999999674e-01 1.000000000000000000e+00
1.440089999999999981e-01 8.896199999999999664e-01 1.000000000000000000e+00
1.693550000000000055e-01 8.647660000000000347e-01 1.000000000000000000e+00
1.647470000000000045e-01 8.442979999999999929e-01 1.000000000000000000e+00
1.186640000000000056e-01 8.399119999999999919e-01 1.000000000000000000e+00
1.624420000000000031e-01 8.837720000000000020e-01 1.000000000000000000e+00
2.361749999999999960e-01 8.998540000000000427e-01 1.000000000000000000e+00
2.776500000000000079e-01 9.364040000000000141e-01 1.000000000000000000e+00
2.983870000000000133e-01 9.554089999999999527e-01 1.000000000000000000e+00
3.375580000000000247e-01 9.612570000000000281e-01 1.000000000000000000e+00
3.421660000000000257e-01 9.583329999999999904e-01 1.000000000000000000e+00
2.937790000000000123e-01 9.334799999999999764e-01 1.000000000000000000e+00
2.592169999999999752e-01 9.247079999999999744e-01 1.000000000000000000e+00
2.523039999999999727e-01 9.422509999999999497e-01 1.000000000000000000e+00
2.131339999999999901e-01 9.217840000000000478e-01 1.000000000000000000e+00
2.039169999999999872e-01 8.910820000000000407e-01 1.000000000000000000e+00
1.923960000000000115e-01 8.808479999999999643e-01 1.000000000000000000e+00
3.629029999999999756e-01 9.612570000000000281e-01 1.000000000000000000e+00
4.182029999999999914e-01 9.641809999999999548e-01 1.000000000000000000e+00
4.297239999999999949e-01 9.671049999999999924e-01 1.000000000000000000e+00
3.905529999999999835e-01 9.422509999999999497e-01 1.000000000000000000e+00
3.905529999999999835e-01 9.364040000000000141e-01 1.000000000000000000e+00
4.182029999999999914e-01 9.232460000000000111e-01 1.000000000000000000e+00
4.135940000000000172e-01 9.013160000000000061e-01 1.000000000000000000e+00
4.112899999999999889e-01 8.881580000000000030e-01 1.000000000000000000e+00
4.573729999999999740e-01 8.647660000000000347e-01 1.000000000000000000e+00
4.665900000000000047e-01 8.486839999999999939e-01 1.000000000000000000e+00
5.080649999999999888e-01 9.071639999999999704e-01 1.000000000000000000e+00
5.218890000000000473e-01 9.276320000000000121e-01 1.000000000000000000e+00
4.343319999999999959e-01 9.334799999999999764e-01 1.000000000000000000e+00
4.481570000000000276e-01 9.583329999999999904e-01 1.000000000000000000e+00
4.642859999999999765e-01 9.729529999999999568e-01 1.000000000000000000e+00
5.080649999999999888e-01 9.568710000000000271e-01 1.000000000000000000e+00
5.241940000000000488e-01 9.349420000000000508e-01 1.000000000000000000e+00
5.679720000000000324e-01 9.276320000000000121e-01 1.000000000000000000e+00
5.864059999999999828e-01 9.554089999999999527e-01 1.000000000000000000e+00
5.910140000000000393e-01 9.583329999999999904e-01 1.000000000000000000e+00
6.255760000000000209e-01 9.524850000000000261e-01 1.000000000000000000e+00
6.624419999999999753e-01 9.495609999999999884e-01 1.000000000000000000e+00
6.900920000000000387e-01 9.364040000000000141e-01 1.000000000000000000e+00
6.831800000000000095e-01 9.232460000000000111e-01 1.000000000000000000e+00
7.407829999999999693e-01 9.188600000000000101e-01 1.000000000000000000e+00
7.661289999999999489e-01 9.144740000000000091e-01 1.000000000000000000e+00
7.154380000000000184e-01 8.925440000000000040e-01 1.000000000000000000e+00
7.292629999999999946e-01 8.896199999999999664e-01 1.000000000000000000e+00
7.453920000000000545e-01 8.750000000000000000e-01 1.000000000000000000e+00
7.384789999999999965e-01 8.501459999999999573e-01 1.000000000000000000e+00
7.384789999999999965e-01 8.399119999999999919e-01 1.000000000000000000e+00
7.799540000000000362e-01 8.165200000000000236e-01 1.000000000000000000e+00
8.053000000000000158e-01 7.989770000000000483e-01 1.000000000000000000e+00
7.960829999999999851e-01 7.902050000000000463e-01 1.000000000000000000e+00
7.822580000000000089e-01 7.638890000000000402e-01 1.000000000000000000e+00
7.661289999999999489e-01 7.565790000000000015e-01 1.000000000000000000e+00
7.200459999999999638e-01 8.428360000000000296e-01 1.000000000000000000e+00
7.384789999999999965e-01 8.896199999999999664e-01 1.000000000000000000e+00
7.407829999999999693e-01 9.232460000000000111e-01 1.000000000000000000e+00
7.154380000000000184e-01 9.393270000000000231e-01 1.000000000000000000e+00
6.762669999999999515e-01 9.407889999999999864e-01 1.000000000000000000e+00
6.370970000000000244e-01 9.217840000000000478e-01 1.000000000000000000e+00
6.808760000000000367e-01 9.159359999999999724e-01 1.000000000000000000e+00
7.407829999999999693e-01 9.159359999999999724e-01 1.000000000000000000e+00
7.569120000000000292e-01 9.378649999999999487e-01 1.000000000000000000e+00
7.776499999999999524e-01 9.510229999999999517e-01 1.000000000000000000e+00
8.329490000000000505e-01 9.188600000000000101e-01 1.000000000000000000e+00
7.799540000000000362e-01 8.720759999999999623e-01 1.000000000000000000e+00
7.776499999999999524e-01 8.530699999999999950e-01 1.000000000000000000e+00
7.707370000000000054e-01 9.261700000000000488e-01 1.000000000000000000e+00
6.716590000000000060e-01 9.554089999999999527e-01 1.000000000000000000e+00
5.748849999999999794e-01 9.466369999999999507e-01 1.000000000000000000e+00
5.449310000000000542e-01 9.290939999999999754e-01 1.000000000000000000e+00
5.034560000000000146e-01 9.144740000000000091e-01 1.000000000000000000e+00
4.435479999999999978e-01 9.232460000000000111e-01 1.000000000000000000e+00
3.905529999999999835e-01 9.305560000000000498e-01 1.000000000000000000e+00
3.375580000000000247e-01 9.261700000000000488e-01 1.000000000000000000e+00
3.698159999999999781e-01 9.232460000000000111e-01 1.000000000000000000e+00
4.366360000000000241e-01 9.100880000000000081e-01 1.000000000000000000e+00
5.357140000000000235e-01 9.597949999999999537e-01 1.000000000000000000e+00
4.573729999999999740e-01 9.597949999999999537e-01 1.000000000000000000e+00
4.228109999999999924e-01 9.393270000000000231e-01 1.000000000000000000e+00
4.089860000000000162e-01 9.057020000000000071e-01 1.000000000000000000e+00
3.675120000000000053e-01 9.086260000000000447e-01 1.000000000000000000e+00
3.145160000000000178e-01 9.203219999999999734e-01 1.000000000000000000e+00
3.329489999999999950e-01 9.247079999999999744e-01 1.000000000000000000e+00
4.573729999999999740e-01 9.232460000000000111e-01 1.000000000000000000e+00
5.080649999999999888e-01 9.144740000000000091e-01 1.000000000000000000e+00
4.735019999999999785e-01 9.495609999999999884e-01 1.000000000000000000e+00
5.380179999999999962e-01 9.627189999999999914e-01 1.000000000000000000e+00
6.970049999999999857e-01 9.554089999999999527e-01 1.000000000000000000e+00
7.500000000000000000e-01 9.510229999999999517e-01 1.000000000000000000e+00
8.006910000000000416e-01 9.130120000000000458e-01 1.000000000000000000e+00
8.237330000000000485e-01 8.647660000000000347e-01 1.000000000000000000e+00
7.108290000000000441e-01 8.618419999999999970e-01 1.000000000000000000e+00
7.016130000000000422e-01 8.866960000000000397e-01 1.000000000000000000e+00
6.370970000000000244e-01 9.100880000000000081e-01 1.000000000000000000e+00
5.933180000000000121e-01 9.173980000000000468e-01 1.000000000000000000e+00
5.633639999999999759e-01 9.173980000000000468e-01 1.000000000000000000e+00
5.403229999999999977e-01 9.100880000000000081e-01 1.000000000000000000e+00
5.103689999999999616e-01 8.837720000000000020e-01 1.000000000000000000e+00
5.011520000000000419e-01 8.633039999999999603e-01 1.000000000000000000e+00
4.804149999999999809e-01 8.413739999999999553e-01 1.000000000000000000e+00
4.320280000000000231e-01 8.559940000000000326e-01 1.000000000000000000e+00
4.043780000000000152e-01 8.764619999999999633e-01 1.000000000000000000e+00
3.652070000000000038e-01 8.983919999999999684e-01 1.000000000000000000e+00
3.145160000000000178e-01 8.983919999999999684e-01 1.000000000000000000e+00
2.776500000000000079e-01 8.954680000000000417e-01 1.000000000000000000e+00
2.638249999999999762e-01 8.910820000000000407e-01 1.000000000000000000e+00
2.361749999999999960e-01 8.750000000000000000e-01 1.000000000000000000e+00
2.223499999999999921e-01 8.603800000000000336e-01 1.000000000000000000e+00
1.947000000000000119e-01 8.501459999999999573e-01 1.000000000000000000e+00
1.716590000000000060e-01 8.340640000000000276e-01 1.000000000000000000e+00
1.762670000000000070e-01 8.194439999999999502e-01 1.000000000000000000e+00
1.831800000000000095e-01 7.872810000000000086e-01 1.000000000000000000e+00
1.601380000000000026e-01 7.536549999999999638e-01 1.000000000000000000e+00
1.117510000000000031e-01 7.478069999999999995e-01 1.000000000000000000e+00
8.870970000000000244e-02 7.390349999999999975e-01 1.000000000000000000e+00
9.331799999999999817e-02 7.010229999999999517e-01 1.000000000000000000e+00
1.255759999999999932e-01 6.834799999999999764e-01 1.000000000000000000e+00
1.624420000000000031e-01 6.542400000000000437e-01 1.000000000000000000e+00
1.278799999999999937e-01 6.308479999999999643e-01 1.000000000000000000e+00
1.347929999999999962e-01 5.884500000000000286e-01 1.000000000000000000e+00
1.854840000000000100e-01 5.884500000000000286e-01 1.000000000000000000e+00
1.923960000000000115e-01 6.250000000000000000e-01 1.000000000000000000e+00
1.324879999999999947e-01 6.644740000000000091e-01 1.000000000000000000e+00
1.002299999999999996e-01 6.703219999999999734e-01 1.000000000000000000e+00
7.488480000000000136e-02 6.717840000000000478e-01 1.000000000000000000e+00
7.027650000000000563e-02 7.054089999999999527e-01 1.000000000000000000e+00
9.331799999999999817e-02 7.214909999999999934e-01 1.000000000000000000e+00
1.002299999999999996e-01 7.521930000000000005e-01 1.000000000000000000e+00
6.566819999999999602e-02 7.595030000000000392e-01 1.000000000000000000e+00
8.179720000000000046e-02 7.741230000000000055e-01 1.000000000000000000e+00
9.792629999999999391e-02 7.741230000000000055e-01 1.000000000000000000e+00
8.214289999999999647e-01 8.969300000000000050e-01 1.000000000000000000e+00
8.582950000000000301e-01 8.457599999999999563e-01 1.000000000000000000e+00
8.145160000000000178e-01 8.209060000000000246e-01 1.000000000000000000e+00
7.891709999999999559e-01 7.989770000000000483e-01 1.000000000000000000e+00
7.914750000000000396e-01 7.492689999999999628e-01 1.000000000000000000e+00
3.721200000000000063e-01 8.516080000000000316e-01 0.000000000000000000e+00
3.513820000000000277e-01 8.633039999999999603e-01 0.000000000000000000e+00
3.053000000000000158e-01 8.545319999999999583e-01 0.000000000000000000e+00
3.237329999999999930e-01 8.413739999999999553e-01 0.000000000000000000e+00
2.891710000000000114e-01 8.340640000000000276e-01 0.000000000000000000e+00
2.776500000000000079e-01 8.296780000000000266e-01 0.000000000000000000e+00
2.937790000000000123e-01 8.106729999999999769e-01 0.000000000000000000e+00
2.983870000000000133e-01 8.019009999999999749e-01 0.000000000000000000e+00
3.168199999999999905e-01 8.413739999999999553e-01 0.000000000000000000e+00
3.536869999999999736e-01 8.340640000000000276e-01 0.000000000000000000e+00
3.536869999999999736e-01 8.238299999999999512e-01 0.000000000000000000e+00
3.053000000000000158e-01 8.048250000000000126e-01 0.000000000000000000e+00
2.914749999999999841e-01 7.843569999999999709e-01 0.000000000000000000e+00
2.615210000000000035e-01 8.004390000000000116e-01 0.000000000000000000e+00
2.684329999999999772e-01 8.004390000000000116e-01 0.000000000000000000e+00
2.707370000000000054e-01 8.165200000000000236e-01 0.000000000000000000e+00
2.476959999999999995e-01 8.062869999999999759e-01 0.000000000000000000e+00
2.592169999999999752e-01 7.814330000000000442e-01 0.000000000000000000e+00
2.615210000000000035e-01 7.785090000000000066e-01 0.000000000000000000e+00
2.338709999999999956e-01 7.624269999999999659e-01 0.000000000000000000e+00
2.292629999999999946e-01 7.258769999999999945e-01 0.000000000000000000e+00
2.661290000000000044e-01 7.068710000000000271e-01 0.000000000000000000e+00
3.029950000000000143e-01 6.966369999999999507e-01 0.000000000000000000e+00
2.937790000000000123e-01 6.790939999999999754e-01 0.000000000000000000e+00
2.684329999999999772e-01 6.615499999999999714e-01 0.000000000000000000e+00
2.822580000000000089e-01 6.527779999999999694e-01 0.000000000000000000e+00
3.122119999999999895e-01 6.440059999999999674e-01 0.000000000000000000e+00
3.490779999999999994e-01 6.264619999999999633e-01 0.000000000000000000e+00
3.513820000000000277e-01 6.059940000000000326e-01 0.000000000000000000e+00
3.790319999999999800e-01 5.811399999999999899e-01 0.000000000000000000e+00
4.205070000000000197e-01 5.533630000000000493e-01 0.000000000000000000e+00
3.790319999999999800e-01 5.299709999999999699e-01 0.000000000000000000e+00
3.467740000000000267e-01 5.182750000000000412e-01 0.000000000000000000e+00
3.375580000000000247e-01 5.255849999999999689e-01 0.000000000000000000e+00
3.467740000000000267e-01 5.650579999999999492e-01 0.000000000000000000e+00
3.605990000000000029e-01 5.840640000000000276e-01 0.000000000000000000e+00
3.191240000000000188e-01 6.206139999999999990e-01 0.000000000000000000e+00
3.283409999999999940e-01 6.688600000000000101e-01 0.000000000000000000e+00
3.352530000000000232e-01 6.820180000000000131e-01 0.000000000000000000e+00
3.076039999999999885e-01 7.302629999999999955e-01 0.000000000000000000e+00
3.053000000000000158e-01 7.638890000000000402e-01 0.000000000000000000e+00
3.191240000000000188e-01 8.092110000000000136e-01 0.000000000000000000e+00
3.352530000000000232e-01 8.209060000000000246e-01 0.000000000000000000e+00
3.605990000000000029e-01 8.282159999999999522e-01 0.000000000000000000e+00
3.882490000000000108e-01 8.223679999999999879e-01 0.000000000000000000e+00
4.043780000000000152e-01 7.989770000000000483e-01 0.000000000000000000e+00
4.135940000000000172e-01 7.887429999999999719e-01 0.000000000000000000e+00
3.744239999999999791e-01 7.682750000000000412e-01 0.000000000000000000e+00
3.652070000000000038e-01 7.653510000000000035e-01 0.000000000000000000e+00
3.675120000000000053e-01 7.770470000000000432e-01 0.000000000000000000e+00
3.698159999999999781e-01 8.004390000000000116e-01 0.000000000000000000e+00
3.467740000000000267e-01 7.989770000000000483e-01 0.000000000000000000e+00
3.329489999999999950e-01 7.799709999999999699e-01 0.000000000000000000e+00
3.329489999999999950e-01 7.390349999999999975e-01 0.000000000000000000e+00
3.582949999999999746e-01 6.907889999999999864e-01 0.000000000000000000e+00
3.536869999999999736e-01 6.615499999999999714e-01 0.000000000000000000e+00
3.675120000000000053e-01 6.396199999999999664e-01 0.000000000000000000e+00
3.951609999999999845e-01 6.176899999999999613e-01 0.000000000000000000e+00
3.859449999999999825e-01 6.089179999999999593e-01 0.000000000000000000e+00
4.389399999999999968e-01 5.913739999999999553e-01 0.000000000000000000e+00
4.228109999999999924e-01 5.723679999999999879e-01 0.000000000000000000e+00
4.504610000000000003e-01 5.343569999999999709e-01 0.000000000000000000e+00
4.642859999999999765e-01 5.387429999999999719e-01 0.000000000000000000e+00
4.711980000000000057e-01 5.913739999999999553e-01 0.000000000000000000e+00
4.619820000000000038e-01 6.293860000000000010e-01 0.000000000000000000e+00
4.366360000000000241e-01 6.483919999999999684e-01 0.000000000000000000e+00
4.066819999999999879e-01 6.761700000000000488e-01 0.000000000000000000e+00
3.744239999999999791e-01 7.024850000000000261e-01 0.000000000000000000e+00
3.582949999999999746e-01 7.624269999999999659e-01 0.000000000000000000e+00
3.675120000000000053e-01 7.390349999999999975e-01 0.000000000000000000e+00
4.066819999999999879e-01 6.673980000000000468e-01 0.000000000000000000e+00
4.228109999999999924e-01 6.118419999999999970e-01 0.000000000000000000e+00
4.850229999999999819e-01 5.986839999999999939e-01 0.000000000000000000e+00
4.804149999999999809e-01 6.147660000000000347e-01 0.000000000000000000e+00
5.080649999999999888e-01 6.323100000000000387e-01 0.000000000000000000e+00
5.149770000000000181e-01 6.498540000000000427e-01 0.000000000000000000e+00
5.264980000000000215e-01 6.600880000000000081e-01 0.000000000000000000e+00
5.587560000000000304e-01 6.673980000000000468e-01 0.000000000000000000e+00
5.748849999999999794e-01 6.747079999999999744e-01 0.000000000000000000e+00
5.933180000000000121e-01 6.761700000000000488e-01 0.000000000000000000e+00
6.417049999999999699e-01 6.615499999999999714e-01 0.000000000000000000e+00
6.785710000000000353e-01 6.396199999999999664e-01 0.000000000000000000e+00
7.039170000000000149e-01 6.162279999999999980e-01 0.000000000000000000e+00
7.269590000000000218e-01 5.869879999999999542e-01 0.000000000000000000e+00
7.384789999999999965e-01 5.577490000000000503e-01 0.000000000000000000e+00
7.799540000000000362e-01 5.285090000000000066e-01 0.000000000000000000e+00
7.891709999999999559e-01 5.270470000000000432e-01 0.000000000000000000e+00
7.845619999999999816e-01 5.562869999999999759e-01 0.000000000000000000e+00
7.845619999999999816e-01 5.972220000000000306e-01 0.000000000000000000e+00
7.500000000000000000e-01 6.425440000000000040e-01 0.000000000000000000e+00
7.384789999999999965e-01 6.615499999999999714e-01 0.000000000000000000e+00
7.292629999999999946e-01 6.732460000000000111e-01 0.000000000000000000e+00
6.785710000000000353e-01 6.937130000000000241e-01 0.000000000000000000e+00
6.647469999999999768e-01 6.966369999999999507e-01 0.000000000000000000e+00
5.910140000000000393e-01 7.068710000000000271e-01 0.000000000000000000e+00
5.495389999999999997e-01 6.922509999999999497e-01 0.000000000000000000e+00
5.311059999999999670e-01 6.747079999999999744e-01 0.000000000000000000e+00
4.942400000000000126e-01 6.542400000000000437e-01 0.000000000000000000e+00
4.412440000000000251e-01 6.527779999999999694e-01 0.000000000000000000e+00
4.274189999999999934e-01 6.688600000000000101e-01 0.000000000000000000e+00
3.974650000000000127e-01 6.980990000000000251e-01 0.000000000000000000e+00
3.974650000000000127e-01 7.024850000000000261e-01 0.000000000000000000e+00
4.665900000000000047e-01 6.761700000000000488e-01 0.000000000000000000e+00
5.080649999999999888e-01 6.820180000000000131e-01 0.000000000000000000e+00
5.080649999999999888e-01 6.849420000000000508e-01 0.000000000000000000e+00
5.472350000000000270e-01 7.054089999999999527e-01 0.000000000000000000e+00
5.841009999999999813e-01 7.097949999999999537e-01 0.000000000000000000e+00
6.117510000000000447e-01 7.141809999999999548e-01 0.000000000000000000e+00
6.693550000000000333e-01 7.112570000000000281e-01 0.000000000000000000e+00
6.347930000000000517e-01 6.834799999999999764e-01 0.000000000000000000e+00
7.108290000000000441e-01 6.849420000000000508e-01 0.000000000000000000e+00
6.923960000000000115e-01 6.644740000000000091e-01 0.000000000000000000e+00
7.476960000000000273e-01 6.557020000000000071e-01 0.000000000000000000e+00
7.292629999999999946e-01 6.323100000000000387e-01 0.000000000000000000e+00
7.361750000000000238e-01 6.074559999999999960e-01 0.000000000000000000e+00
7.430879999999999708e-01 5.942979999999999929e-01 0.000000000000000000e+00
7.730409999999999782e-01 5.826019999999999532e-01 0.000000000000000000e+00
7.476960000000000273e-01 5.533630000000000493e-01 0.000000000000000000e+00
7.615210000000000035e-01 5.431289999999999729e-01 0.000000000000000000e+00
8.076039999999999885e-01 5.372810000000000086e-01 0.000000000000000000e+00
8.122120000000000450e-01 5.460530000000000106e-01 0.000000000000000000e+00
8.306449999999999667e-01 5.767539999999999889e-01 0.000000000000000000e+00
8.237330000000000485e-01 5.855259999999999909e-01 0.000000000000000000e+00
7.937790000000000123e-01 6.250000000000000000e-01 0.000000000000000000e+00
7.776499999999999524e-01 6.410820000000000407e-01 0.000000000000000000e+00
7.569120000000000292e-01 6.527779999999999694e-01 0.000000000000000000e+00
7.407829999999999693e-01 6.717840000000000478e-01 0.000000000000000000e+00
7.223500000000000476e-01 6.864040000000000141e-01 0.000000000000000000e+00
6.578340000000000298e-01 6.864040000000000141e-01 0.000000000000000000e+00
6.440090000000000536e-01 6.864040000000000141e-01 0.000000000000000000e+00
5.933180000000000121e-01 6.747079999999999744e-01 0.000000000000000000e+00
5.403229999999999977e-01 8.998540000000000427e-01 1.000000000000000000e+00
6.232720000000000482e-01 8.954680000000000417e-01 1.000000000000000000e+00
6.509220000000000006e-01 8.910820000000000407e-01 1.000000000000000000e+00
6.923960000000000115e-01 8.823100000000000387e-01 1.000000000000000000e+00
6.394009999999999971e-01 8.779240000000000377e-01 1.000000000000000000e+00
5.495389999999999997e-01 8.866960000000000397e-01 1.000000000000000000e+00
5.403229999999999977e-01 8.925440000000000040e-01 1.000000000000000000e+00
5.656679999999999486e-01 9.086260000000000447e-01 1.000000000000000000e+00
6.324880000000000502e-01 9.159359999999999724e-01 1.000000000000000000e+00
7.039170000000000149e-01 9.071639999999999704e-01 1.000000000000000000e+00
7.500000000000000000e-01 8.750000000000000000e-01 1.000000000000000000e+00
8.053000000000000158e-01 7.931289999999999729e-01 1.000000000000000000e+00
8.375580000000000247e-01 7.799709999999999699e-01 1.000000000000000000e+00
8.675119999999999498e-01 7.755849999999999689e-01 1.000000000000000000e+00
9.043780000000000152e-01 7.726610000000000422e-01 1.000000000000000000e+00
9.527649999999999730e-01 7.741230000000000055e-01 1.000000000000000000e+00
9.758059999999999512e-01 7.770470000000000432e-01 1.000000000000000000e+00
9.688940000000000330e-01 8.019009999999999749e-01 1.000000000000000000e+00
9.274189999999999934e-01 8.033630000000000493e-01 1.000000000000000000e+00
8.813360000000000083e-01 8.004390000000000116e-01 1.000000000000000000e+00
8.513819999999999721e-01 8.062869999999999759e-01 1.000000000000000000e+00
8.076039999999999885e-01 8.457599999999999563e-01 1.000000000000000000e+00
8.006910000000000416e-01 8.662279999999999980e-01 1.000000000000000000e+00
8.605990000000000029e-01 8.501459999999999573e-01 1.000000000000000000e+00
9.089859999999999607e-01 8.369879999999999542e-01 1.000000000000000000e+00
9.205069999999999641e-01 8.267539999999999889e-01 1.000000000000000000e+00
9.550689999999999458e-01 8.223679999999999879e-01 1.000000000000000000e+00
9.665899999999999492e-01 8.223679999999999879e-01 1.000000000000000000e+00
9.688940000000000330e-01 8.209060000000000246e-01 1.000000000000000000e+00
8.974649999999999572e-01 8.194439999999999502e-01 1.000000000000000000e+00
8.513819999999999721e-01 7.887429999999999719e-01 1.000000000000000000e+00
8.513819999999999721e-01 7.858190000000000452e-01 1.000000000000000000e+00
8.559909999999999464e-01 8.399119999999999919e-01 1.000000000000000000e+00
8.283409999999999940e-01 8.501459999999999573e-01 1.000000000000000000e+00
6.002300000000000413e-01 9.407889999999999864e-01 1.000000000000000000e+00
6.002300000000000413e-01 9.407889999999999864e-01 1.000000000000000000e+00
4.827190000000000092e-01 9.305560000000000498e-01 1.000000000000000000e+00
2.546080000000000010e-01 9.510229999999999517e-01 1.000000000000000000e+00
2.269589999999999941e-01 8.998540000000000427e-01 1.000000000000000000e+00
1.601380000000000026e-01 8.910820000000000407e-01 1.000000000000000000e+00
1.762670000000000070e-01 8.603800000000000336e-01 1.000000000000000000e+00
1.117510000000000031e-01 8.662279999999999980e-01 1.000000000000000000e+00
7.488480000000000136e-02 8.852339999999999653e-01 1.000000000000000000e+00
5.414750000000000119e-02 8.837720000000000020e-01 1.000000000000000000e+00
4.493090000000000278e-02 9.144740000000000091e-01 1.000000000000000000e+00
1.117510000000000031e-01 9.130120000000000458e-01 1.000000000000000000e+00
1.048390000000000016e-01 8.969300000000000050e-01 1.000000000000000000e+00
1.532260000000000011e-01 8.852339999999999653e-01 1.000000000000000000e+00
1.993089999999999862e-01 8.837720000000000020e-01 1.000000000000000000e+00
6.105990000000000029e-02 9.115499999999999714e-01 1.000000000000000000e+00
5.645159999999999761e-02 8.969300000000000050e-01 1.000000000000000000e+00
7.488480000000000136e-02 8.793860000000000010e-01 1.000000000000000000e+00
9.331799999999999817e-02 8.589179999999999593e-01 1.000000000000000000e+00
3.536869999999999736e-01 7.141809999999999548e-01 0.000000000000000000e+00
3.099080000000000168e-01 7.741230000000000055e-01 0.000000000000000000e+00
2.707370000000000054e-01 7.448829999999999618e-01 0.000000000000000000e+00
3.006909999999999861e-01 6.980990000000000251e-01 0.000000000000000000e+00
3.928570000000000118e-01 6.732460000000000111e-01 0.000000000000000000e+00
4.043780000000000152e-01 6.542400000000000437e-01 0.000000000000000000e+00
4.205070000000000197e-01 6.381580000000000030e-01 0.000000000000000000e+00
4.458529999999999993e-01 6.162279999999999980e-01 0.000000000000000000e+00
4.642859999999999765e-01 6.045319999999999583e-01 0.000000000000000000e+00
3.744239999999999791e-01 5.635959999999999859e-01 0.000000000000000000e+00
4.251150000000000206e-01 5.285090000000000066e-01 0.000000000000000000e+00
